sample_index,latitude,longitude,cluster_label
3049921,40.753452,134.31189,2
3049928,46.9118,134.62991,3
3050079,27.400501,122.06849,3
3050108,27.476881,123.48775,3
3050141,26.643112,122.78487,3
3050425,23.095608,124.670364,3
3050512,21.6914,126.22592,2
3050733,21.029217,127.60964,1
3051077,19.844921,126.825714,3
3051210,20.112038,127.97296,3
3051454,19.82399,128.43785,3
3051864,18.563526,127.14876,2
3051919,18.502522,127.22944,1
3051938,19.08959,128.542,1
3051956,18.640778,127.636444,1
3051978,18.210312,126.82157,1
3052142,18.765629,128.4691,1
3052651,17.887384,128.80463,1
3052747,17.51246,128.39757,1
3052843,17.523853,128.75418,1
3052984,17.454165,129.15448,1
3053105,17.229776,129.19846,1
3053128,17.09008,129.10078,3
3053392,15.496987,129.58134,3
3053440,15.604322,130.1669,2
3053460,16.899233,123.77908,3
3053571,21.249454,125.0899,3
3053628,21.338867,126.53695,3
3053671,21.833485,126.547455,2
3053758,23.246914,125.72349,3
3053777,22.807425,126.911316,3
3053955,24.442179,127.67365,3
3054021,24.962696,127.43671,3
3054218,25.481594,128.32478,3
3054305,25.830538,128.33327,1
3054409,26.12847,128.54793,3
3054448,26.162815,128.683,3
3054483,26.449959,128.20622,3
3054592,26.539183,128.53532,1
3054613,26.991476,127.93584,3
3054868,28.46046,128.15274,3
